,0,1,2,3,4,5,6,7,8,9,10,11
22,10.0,0,51,2,5.10,6,2,,v Australia,Sydney,21 Jan 2018,ODI # 3960
23,10.0,0,49,3,4.90,5,2,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
24,10.0,0,55,1,5.50,4,2,,v Australia,Perth,28 Jan 2018,ODI # 3968
25,10.0,0,55,1,5.50,6,2,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
26,10.0,0,32,0,3.20,3,1,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
27,10.0,1,34,2,3.40,5,2,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
28,10.0,0,74,0,7.40,3,2,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
29,10.0,0,42,3,4.20,4,1,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
30,10.0,0,72,2,7.20,3,1,,v Scotland,Edinburgh,10 Jun 2018,ODI # 4008
31,TDNB,-,-,-,-,-,-,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
32,2.0,0,15,0,7.50,5,2,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
33,5.0,0,36,4,7.20,5,1,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
34,10.0,0,36,1,3.60,5,1,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
35,10.0,0,52,1,5.20,5,1,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
36,9.0,0,74,3,8.22,6,1,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
37,6.0,0,28,1,4.66,6,1,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
38,TDNB,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
39,10.0,0,85,5,8.50,5,2,,v West Indies,St George's,27 Feb 2019,ODI # 4099
40,DNB,-,-,-,-,-,2,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
41,9.0,0,27,1,3.00,5,1,,v Ireland,Dublin (Malahide),3 May 2019,ODI # 4127
42,10.0,0,51,3,5.10,6,1,,v South Africa,Johannesburg,9 Feb 2020,ODI # 4242
43,9.0,0,66,0,7.33,5,1,,v India,Pune,23 Mar 2021,ODI # 4281
44,10.0,0,65,1,6.50,6,1,,v India,Pune,26 Mar 2021,ODI # 4283
45,10.0,0,81,2,8.10,5,1,,v India,Pune,28 Mar 2021,ODI # 4284
46,10.0,0,59,0,5.90,5,2,,v Netherlands,Amstelveen,17 Jun 2022,ODI # 4413
47,9.0,0,50,2,5.55,3,1,,v Netherlands,Amstelveen,19 Jun 2022,ODI # 4414
48,10.0,0,41,1,4.10,6,1,,v Netherlands,Amstelveen,22 Jun 2022,ODI # 4417
49,10.0,0,57,3,5.70,4,1,,v Australia,Sydney,19 Nov 2022,ODI # 4477
50,10.0,0,55,1,5.50,5,1,,v South Africa,Bloemfontein,27 Jan 2023,ODI # 4512
51,10.0,0,72,2,7.20,6,2,,v South Africa,Bloemfontein,29 Jan 2023,ODI # 4513
52,10.0,0,68,3,6.80,4,2,,v South Africa,Kimberley,1 Feb 2023,ODI # 4514
53,9.0,0,47,2,5.22,5,1,,v Bangladesh,Mirpur,1 Mar 2023,ODI # 4525
54,10.0,0,45,4,4.50,6,2,,v Bangladesh,Mirpur,3 Mar 2023,ODI # 4528
55,5.0,0,21,2,4.20,6,1,,v Bangladesh,Chattogram,6 Mar 2023,ODI # 4531
56,7.0,0,47,0,6.71,5,2,,v New Zealand,Ahmedabad,5 Oct 2023,ODI # 4658
57,10.0,0,42,1,4.20,5,2,,v Bangladesh,Dharamsala,10 Oct 2023,ODI # 4664
