,0,1,2,3,4,5,6,7,8,9,10,11
18,10.0,0,47,2,4.70,5,2,,v Scotland,Christchurch,23 Feb 2015,ODI # 3611
19,10.0,0,50,1,5.00,5,2,,v Sri Lanka,Wellington,1 Mar 2015,ODI # 3619
20,9.0,0,44,1,4.88,5,1,,v Bangladesh,Adelaide,9 Mar 2015,ODI # 3630
21,7.0,0,32,1,4.57,5,2,,v Pakistan,Abu Dhabi,11 Nov 2015,ODI # 3707
22,10.0,0,50,1,5.00,5,2,,v Pakistan,Abu Dhabi,13 Nov 2015,ODI # 3708
23,10.0,0,30,1,3.00,5,1,,v Pakistan,Sharjah,17 Nov 2015,ODI # 3710
24,9.4,0,53,3,5.48,4,2,,v Pakistan,Dubai (DSC),20 Nov 2015,ODI # 3712
25,6.0,0,43,3,7.16,5,2,,v South Africa,Bloemfontein,3 Feb 2016,ODI # 3732
26,10.0,1,41,0,4.10,5,1,,v South Africa,Gqeberha,6 Feb 2016,ODI # 3734
27,10.0,0,75,1,7.50,5,2,,v South Africa,Centurion,9 Feb 2016,ODI # 3736
28,9.0,0,39,0,4.33,5,2,,v South Africa,Johannesburg,12 Feb 2016,ODI # 3737
29,8.0,1,37,1,4.62,6,2,,v South Africa,Cape Town,14 Feb 2016,ODI # 3738
30,10.0,0,62,0,6.20,6,2,,v Bangladesh,Mirpur,7 Oct 2016,ODI # 3791
31,9.0,0,39,0,4.33,6,1,,v Bangladesh,Mirpur,9 Oct 2016,ODI # 3793
32,10.0,0,42,1,4.20,4,1,,v Bangladesh,Chattogram,12 Oct 2016,ODI # 3794
33,6.1,0,48,0,7.78,6,2,,v India,Pune,15 Jan 2017,ODI # 3819
34,6.0,0,33,0,5.50,6,1,,v India,Cuttack,19 Jan 2017,ODI # 3821
35,8.0,0,41,0,5.12,6,2,,v India,Eden Gardens,22 Jan 2017,ODI # 3824
36,7.0,0,37,0,5.28,5,2,,v West Indies,North Sound,3 Mar 2017,ODI # 3845
37,10.0,0,44,1,4.40,6,1,,v West Indies,North Sound,5 Mar 2017,ODI # 3848
38,5.0,0,27,0,5.40,5,2,,v West Indies,Bridgetown,9 Mar 2017,ODI # 3849
39,10.0,0,39,1,3.90,5,1,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
40,7.0,0,31,1,4.42,4,1,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
41,10.0,0,57,0,5.70,4,2,,v Australia,Sydney,21 Jan 2018,ODI # 3960
42,8.0,0,41,0,5.12,4,2,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
43,10.0,0,55,3,5.50,3,2,,v Australia,Perth,28 Jan 2018,ODI # 3968
44,5.0,0,30,0,6.00,5,2,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
45,10.0,0,33,2,3.30,5,1,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
46,10.0,1,36,3,3.60,6,2,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
47,8.0,0,52,0,6.50,6,2,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
48,10.0,1,39,1,3.90,5,1,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
49,10.0,0,66,0,6.60,5,1,,v Scotland,Edinburgh,10 Jun 2018,ODI # 4008
