,0,1,2,3,4,5,6,7,8,9,10,11,12,13
25,DNB,-,-,-,-,-,-,-,1,,v West Indies,Chennai,11 Dec 2011,ODI # 3224
26,13,34,23,0,0,56.52,8,caught,2,,v Pakistan,Eden Gardens,3 Jan 2013,ODI # 3315
27,27,71,39,0,2,69.23,8,caught,1,,v Pakistan,Delhi,6 Jan 2013,ODI # 3316
28,7,17,9,0,0,77.77,7,bowled,2,,v England,Rajkot,11 Jan 2013,ODI # 3318
29,61*,60,37,8,2,164.86,7,not out,1,,v England,Kochi,15 Jan 2013,ODI # 3320
30,DNB,-,-,-,-,-,-,-,2,,v England,Ranchi,19 Jan 2013,ODI # 3322
31,21*,31,27,2,0,77.77,7,not out,2,,v England,Mohali,23 Jan 2013,ODI # 3327
32,39,65,65,1,2,60.00,7,caught,1,,v England,Dharamsala,27 Jan 2013,ODI # 3329
33,11,22,18,1,0,61.11,7,caught,2,,v Australia,Pune,13 Oct 2013,ODI # 3419
34,DNB,-,-,-,-,-,-,-,2,,v Australia,Jaipur,16 Oct 2013,ODI # 3420
35,2,9,4,0,0,50.00,7,caught,1,,v Australia,Mohali,19 Oct 2013,ODI # 3421
36,DNB,-,-,-,-,-,-,-,2,,v Australia,Ranchi,23 Oct 2013,ODI # 3422
37,DNB,-,-,-,-,-,-,-,2,,v Australia,Nagpur,30 Oct 2013,ODI # 3424
38,0*,2,0,0,0,-,7,not out,1,,v Australia,Bengaluru,2 Nov 2013,ODI # 3428
39,DNB,-,-,-,-,-,-,-,2,,v West Indies,Kochi,21 Nov 2013,ODI # 3436
40,10,27,20,0,0,50.00,7,bowled,1,,v West Indies,Visakhapatnam,24 Nov 2013,ODI # 3437
41,2*,16,11,0,0,18.18,7,not out,2,,v West Indies,Kanpur,27 Nov 2013,ODI # 3439
42,33*,80,36,2,1,91.66,7,not out,2,,v West Indies,Kochi,8 Oct 2014,ODI # 3531
43,6,21,16,0,0,37.50,7,bowled,1,,v West Indies,Delhi,11 Oct 2014,ODI # 3533
44,2,4,2,0,0,100.00,6,caught,1,,v West Indies,Dharamsala,17 Oct 2014,ODI # 3535
45,1*,-,1,0,0,100.00,6,not out,2,,v Sri Lanka,Ahmedabad,6 Nov 2014,ODI # 3540
46,13,24,15,2,0,86.66,8,caught,2,,v England,Pune,15 Jan 2017,ODI # 3819
47,16*,11,8,1,1,200.00,8,not out,1,,v England,Cuttack,19 Jan 2017,ODI # 3821
48,10,8,6,2,0,166.66,8,caught,2,,v England,Eden Gardens,22 Jan 2017,ODI # 3824
49,DNB,-,-,-,-,-,-,-,2,,v West Indies,Guwahati,21 Oct 2018,ODI # 4056
50,13,27,14,0,0,92.85,7,caught,1,,v West Indies,Visakhapatnam,24 Oct 2018,ODI # 4059
51,7*,-,4,1,0,175.00,7,not out,1,,v West Indies,Brabourne,29 Oct 2018,ODI # 4063
52,DNB,-,-,-,-,-,-,-,2,,v West Indies,Thiruvananthapuram,1 Nov 2018,ODI # 4064
53,DNB,-,-,-,-,-,-,-,2,,v Australia,Hyderabad,2 Mar 2019,ODI # 4102
54,21,-,40,0,0,52.50,8,caught,1,,v Australia,Nagpur,5 Mar 2019,ODI # 4106
55,24,-,31,0,1,77.41,8,caught,2,,v Australia,Ranchi,8 Mar 2019,ODI # 4109
56,0,-,3,0,0,0.00,7,stumped,2,,v Australia,Delhi,13 Mar 2019,ODI # 4113
57,21,-,21,2,0,100.00,7,run out,1,,v West Indies,Chennai,15 Dec 2019,ODI # 4221
58,0*,-,0,0,0,-,7,not out,1,,v West Indies,Visakhapatnam,18 Dec 2019,ODI # 4222
59,39*,-,31,4,0,125.80,7,not out,2,,v West Indies,Cuttack,22 Dec 2019,ODI # 4223
60,25,-,32,2,1,78.12,7,caught,1,,v Australia,Wankhede,14 Jan 2020,ODI # 4231
61,20*,-,16,1,0,125.00,7,not out,1,,v Australia,Rajkot,17 Jan 2020,ODI # 4232
62,DNB,-,-,-,-,-,-,-,2,,v Australia,Bengaluru,19 Jan 2020,ODI # 4233
63,45*,101,69,5,0,65.21,7,not out,2,,v Australia,Wankhede,17 Mar 2023,ODI # 4538
64,16,54,39,1,0,41.02,7,caught,1,,v Australia,Visakhapatnam,19 Mar 2023,ODI # 4541
65,18,60,33,1,0,54.54,8,caught,2,,v Australia,Chennai,22 Mar 2023,ODI # 4545
66,3*,8,6,0,0,50.00,7,not out,2,,v Australia,Mohali,22 Sep 2023,ODI # 4651
67,13*,19,9,1,0,144.44,7,not out,1,,v Australia,Indore,24 Sep 2023,ODI # 4654
68,35,48,36,3,1,97.22,7,lbw,2,,v Australia,Rajkot,27 Sep 2023,ODI # 4657
69,DNB,-,-,-,-,-,-,-,2,,v Australia,Chennai,8 Oct 2023,ODI # 4662
70,DNB,-,-,-,-,-,-,-,2,,v Afghanistan,Delhi,11 Oct 2023,ODI # 4666
